Timestamp,Device Name,MessageType,Data
2025-09-03 07:59:34.788840,Annotator,Command,'Disconnect'
2025-09-03 07:59:34.789841,Annotator,Event,'ConnectionStatus,Connected,None'
2025-09-03 07:59:43.740767,Annotator,Command,'UpdatePowerSaveMode,None'
2025-09-03 08:00:04.423822,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-03 08:00:04.470871,room0 Main Virtual Panel,Command,'SetVisible,Button,4422,None,False'
2025-09-03 08:00:04.471405,room0 Main Virtual Panel,Command,'SetStateButton,5020,None,0'
2025-09-03 08:00:04.471405,room0 Main Virtual Panel,Command,'SetStateButton,14622,None,0'
2025-09-03 08:00:04.550788,Annotator,Event,'ConnectionStatus,Disconnected,None'
2025-09-03 08:00:04.550788,Annotator,Command,'Disconnect'
2025-09-03 08:00:04.550788,Annotator,Event,'ConnectionStatus,Connected,None'
2025-09-03 08:00:04.751298,room0 Main Virtual Panel,Command,'SetStateButton,14623,None,0'
2025-09-03 08:00:04.751298,room0 Main Virtual Panel,Command,'SetVisible,Button,4423,None,False'
2025-09-03 08:00:04.751298,room0 Main Virtual Panel,Command,'SetStateButton,5021,None,0'
2025-09-03 08:00:04.924984,room0 Main Virtual Panel,Command,'SetStateButton,5022,None,0'
2025-09-03 08:00:04.924984,room0 Main Virtual Panel,Command,'SetStateButton,14624,None,0'
2025-09-03 08:00:04.924984,room0 Main Virtual Panel,Command,'SetVisible,Button,4424,None,False'
2025-09-03 08:00:05.051567,room0 Main Virtual Panel,Command,'SetStateButton,5023,None,0'
2025-09-03 08:00:05.051567,room0 Main Virtual Panel,Command,'SetStateButton,14625,None,0'
2025-09-03 08:00:05.067701,room0 Main Virtual Panel,Command,'SetVisible,Button,4425,None,False'
2025-09-03 08:00:05.208734,room0 Main Virtual Panel,Command,'SetStateButton,5024,None,0'
2025-09-03 08:00:05.208734,room0 Main Virtual Panel,Command,'SetStateButton,14626,None,0'
2025-09-03 08:00:05.224756,room0 Main Virtual Panel,Command,'SetVisible,Button,4426,None,False'
2025-09-03 08:00:05.363882,room0 Main Virtual Panel,Command,'SetStateButton,14627,None,0'
2025-09-03 08:00:05.364884,room0 Main Virtual Panel,Command,'SetStateButton,5025,None,0'
2025-09-03 08:00:05.378909,room0 Main Virtual Panel,Command,'SetVisible,Button,4427,None,False'
2025-09-03 08:00:05.532137,room0 Main Virtual Panel,Command,'SetStateButton,5026,None,0'
2025-09-03 08:00:05.532137,room0 Main Virtual Panel,Command,'SetStateButton,14628,None,0'
2025-09-03 08:00:05.532137,room0 Main Virtual Panel,Command,'SetVisible,Button,4428,None,False'
2025-09-03 08:00:05.642523,room0 Main Virtual Panel,Command,'SetStateButton,14629,None,0'
2025-09-03 08:00:05.642523,room0 Main Virtual Panel,Command,'SetStateButton,5027,None,0'
2025-09-03 08:00:05.658584,room0 Main Virtual Panel,Command,'SetVisible,Button,4429,None,False'
2025-09-03 08:00:05.703905,room0 Main Virtual Panel,Command,'SetStateButton,14630,None,0'
2025-09-03 08:00:05.734696,room0 Main Virtual Panel,Command,'SetStateButton,5028,None,0'
2025-09-03 08:00:05.750695,room0 Main Virtual Panel,Command,'SetVisible,Button,4430,None,False'
2025-09-03 08:00:05.796848,room0 Main Virtual Panel,Command,'SetStateButton,14631,None,0'
2025-09-03 08:00:05.812366,room0 Main Virtual Panel,Command,'SetStateButton,5029,None,0'
2025-09-03 08:00:05.827924,room0 Main Virtual Panel,Command,'SetVisible,Button,4431,None,False'
2025-09-03 08:00:05.875654,room0 Main Virtual Panel,Command,'SetStateButton,14632,None,0'
2025-09-03 08:00:05.906776,room0 Main Virtual Panel,Command,'SetStateButton,5030,None,0'
2025-09-03 08:00:05.921891,room0 Main Virtual Panel,Command,'SetVisible,Button,4432,None,False'
2025-09-03 08:00:05.921891,room0 Main Virtual Panel,Command,'SetText,Label,948,None,Disconnected'
2025-09-03 08:00:05.999602,room0 Main Virtual Panel,Command,'SetStateButton,5031,None,0'
2025-09-03 08:00:06.014834,room0 Main Virtual Panel,Command,'SetVisible,Button,4433,None,False'
2025-09-03 08:00:06.062711,room0 Main Virtual Panel,Command,'SetStateButton,5032,None,0'
2025-09-03 08:00:06.094186,room0 Main Virtual Panel,Command,'SetVisible,Button,4434,None,False'
2025-09-03 08:00:06.094186,room0 Nav Virtual Panel Lectern,Command,'HidePopup,Preset Busy'
2025-09-03 08:00:06.094186,room0 Nav Virtual Panel Lectern,Command,'HidePopup,Preset Busy'
2025-09-03 08:00:06.094186,room0 Main Virtual Panel,Command,'SetVisible,Label,4536,None,False'
2025-09-03 08:00:06.094186,room0 Main Virtual Panel,Command,'SetVisible,Label,4537,None,False'
2025-09-03 08:00:06.109006,room0 Main Virtual Panel,Command,'SetStateButton,5033,None,0'
2025-09-03 08:00:06.125019,room0 Main Virtual Panel,Command,'SetVisible,Button,4435,None,False'
2025-09-03 08:00:06.171763,room0 Main Virtual Panel,Command,'SetStateButton,5034,None,0'
2025-09-03 08:00:06.265002,room0 Main Virtual Panel,Command,'SetVisible,Button,4436,None,False'
2025-09-03 08:00:06.296605,room0 Main Virtual Panel,Command,'SetStateButton,5035,None,0'
2025-09-03 08:00:06.342710,room0 Main Virtual Panel,Command,'SetVisible,Button,4437,None,False'
2025-09-03 08:00:06.358271,room0 Main Virtual Panel,Command,'SetStateButton,5036,None,0'
2025-09-03 08:00:06.404976,room0 Main Virtual Panel,Command,'SetVisible,Button,4438,None,False'
2025-09-03 08:00:06.420998,room0 Main Virtual Panel,Command,'SetStateButton,5037,None,0'
2025-09-03 08:00:06.437098,room0 Main Virtual Panel,Command,'SetVisible,Button,4439,None,False'
2025-09-03 08:00:06.452166,room0 Main Virtual Panel,Command,'SetStateButton,5038,None,0'
2025-09-03 08:00:06.561649,room0 Main Virtual Panel,Command,'SetVisible,Button,4440,None,False'
