Timestamp,Device Name,MessageType,Data
2025-09-02 14:59:57.057752,room0 MediaPort 2,Command,'Connect'
2025-09-02 14:59:59.801773,room0 MediaPort 1,Event,'ConnectionStatus,Connected,None'
2025-09-02 14:59:59.801773,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-02 14:59:59.848996,room0 MediaPort 1,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 14:59:59.849996,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Disconnected'
2025-09-02 15:00:00.439697,room0 MediaPort 2,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:00.439697,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Connected'
2025-09-02 15:00:00.486638,room0 MediaPort 2,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:00.486638,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Disconnected'
2025-09-02 15:00:07.004279,Annotator,Command,'UpdatePowerSaveMode,None'
2025-09-02 15:00:09.762759,room0 MediaPort 1,Command,'Connect'
2025-09-02 15:00:10.414485,room0 MediaPort 2,Command,'Connect'
2025-09-02 15:00:13.161929,room0 MediaPort 1,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:13.161929,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-02 15:00:13.207263,room0 MediaPort 1,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:13.207263,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Disconnected'
2025-09-02 15:00:13.797712,room0 MediaPort 2,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:13.798710,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Connected'
2025-09-02 15:00:13.845737,room0 MediaPort 2,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:13.846741,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Disconnected'
2025-09-02 15:00:23.113473,room0 MediaPort 1,Command,'Connect'
2025-09-02 15:00:23.777515,room0 MediaPort 2,Command,'Connect'
2025-09-02 15:00:26.439735,room0 MediaPort 1,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:26.440734,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-02 15:00:26.487283,room0 MediaPort 1,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:26.487283,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Disconnected'
2025-09-02 15:00:27.150942,room0 MediaPort 2,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:27.150942,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Connected'
2025-09-02 15:00:27.205632,room0 MediaPort 2,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:27.206632,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Disconnected'
2025-09-02 15:00:36.411312,room0 MediaPort 1,Command,'Connect'
2025-09-02 15:00:37.033667,Annotator,Command,'UpdatePowerSaveMode,None'
2025-09-02 15:00:37.124709,room0 MediaPort 2,Command,'Connect'
2025-09-02 15:00:39.795464,room0 MediaPort 1,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:39.796456,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-02 15:00:39.846215,room0 MediaPort 1,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:39.847216,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Disconnected'
2025-09-02 15:00:40.434401,room0 MediaPort 2,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:40.435401,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Connected'
2025-09-02 15:00:40.486494,room0 MediaPort 2,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:40.486494,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Disconnected'
2025-09-02 15:00:49.761784,room0 MediaPort 1,Command,'Connect'Timestamp,Device Name,MessageType,Data
2025-09-02 15:00:50.399387,room0 MediaPort 2,Command,'Connect'
2025-09-02 15:00:53.072167,room0 MediaPort 1,Event,'ConnectionStatus,Connected,None'
2025-09-02 15:00:53.073167,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-02 15:00:53.126501,room0 MediaPort 1,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 15:00:53.126501,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Disconnected'
2025-09-02 15:00:53.801055,room0 MediaPort 2,Event,'ConnectionStatus,Connected,None'
