Timestamp,Device Name,MessageType,Data
2025-08-26 12:02:39.426224,Projector,Command,'UpdatePower,None'
2025-08-26 12:02:39.427224,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:02:39.721288,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:02:47.736248,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:02:49.735548,Projector,Command,'UpdatePower,None'
2025-08-26 12:02:49.735548,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:02:49.974733,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:02:58.245303,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:02:59.986795,Projector,Command,'UpdatePower,None'
2025-08-26 12:02:59.986795,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:03:00.346050,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:03:08.477694,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:03:10.369572,Projector,Command,'UpdatePower,None'
2025-08-26 12:03:10.369572,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:03:10.685482,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:03:18.977727,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:03:20.712369,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 12:03:20.712369,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:03:20.914686,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:03:29.870046,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:03:30.936669,Projector,Command,'UpdatePower,None'
2025-08-26 12:03:30.936669,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:03:31.054600,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:03:40.735351,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:03:41.071818,Projector,Command,'UpdatePower,None'
2025-08-26 12:03:41.071818,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:03:41.164008,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:03:50.896544,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:03:51.186720,Projector,Command,'UpdatePower,None'
2025-08-26 12:03:51.186720,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:03:51.332711,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:01.343096,Projector,Command,'UpdatePower,None'
2025-08-26 12:04:01.344560,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:04:01.405866,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:01.653843,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:04:11.413518,Projector,Command,'UpdatePower,None'
2025-08-26 12:04:11.413518,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:04:11.688563,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:11.935657,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:04:21.702421,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 12:04:21.702421,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:04:22.004709,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:22.147723,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:04:32.015273,Projector,Command,'UpdatePower,None'
2025-08-26 12:04:32.015273,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:04:32.292455,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:04:33.353341,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:04:42.299540,Projector,Command,'UpdatePower,None'
2025-08-26 12:04:42.299540,Projector,API,To Device,'~00150 1\r'
