Timestamp,Device Name,MessageType,Data
2025-09-02 11:59:47.646178,room0 Main Virtual Panel,Command,'SetVisible,Label,4537,None,True'
2025-09-02 11:59:47.646178,room0 Video Switcher,Command,"SetVideoWallPresetRecall,0,{'Canvas': '2'}"
2025-09-02 11:59:47.693213,room0 Main Virtual Panel,Command,'SetVisible,Label,4536,None,True'
2025-09-02 11:59:47.693213,room0 Video Switcher,Command,"SetVideoWallPresetRecall,0,{'Canvas': '1'}"
2025-09-02 11:59:48.661929,room0 Video Switcher,API,To Device,'w3cv\r\n'
2025-09-02 11:59:48.661929,room0 Video Switcher,API,To Device,'\x1bR1*2*0PRST\r'
2025-09-02 11:59:48.708715,room0 Video Switcher,API,To Device,'w3cv\r\n'
2025-09-02 11:59:48.708715,room0 Video Switcher,API,To Device,'\x1bR1*1*0PRST\r'
2025-09-02 11:59:52.088863,room0 MediaPort 2,Event,'ConnectionStatus,Connected,None'
2025-09-02 11:59:52.119067,room0 MediaPort 1,Event,'ConnectionStatus,Connected,None'
2025-09-02 11:59:52.124071,room0 MediaPort 2,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 11:59:52.125072,room0 Main Virtual Panel,Command,'SetText,Label,9046,,Disconnected'
2025-09-02 11:59:52.156418,room0 MediaPort 1,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 11:59:52.157418,room0 Main Virtual Panel,Command,'SetText,Label,9045,,Disconnected'
2025-09-02 11:59:52.188849,Annotator,Event,'ConnectionStatus,Disconnected,None'
2025-09-02 11:59:52.189850,Annotator,Command,'Disconnect'
2025-09-02 11:59:52.189850,Annotator,Event,'ConnectionStatus,Connected,None'
2025-09-02 11:59:52.502156,room0 Main Virtual Panel,Command,'SetText,Label,9046,None,Connected'
2025-09-02 11:59:52.502156,room0 Main Virtual Panel,Command,'SetText,Label,9045,None,Connected'
2025-09-02 11:59:52.593401,room0 Video Conferencer,Command,'SetHook,Hangup All,None'
2025-09-02 11:59:52.593401,room0 Video Conferencer,API,To Device,'hangup all\r\r'
2025-09-02 11:59:53.469575,room0 Nav Virtual Panel Lectern,Command,'HidePopup,Preset Busy'
2025-09-02 11:59:53.470548,room0 Nav Virtual Panel Lectern,Command,'HidePopup,Preset Busy'
2025-09-02 11:59:53.470548,room0 Main Virtual Panel,Command,'SetVisible,Label,4536,None,False'
2025-09-02 11:59:53.470548,room0 Main Virtual Panel,Command,'SetVisible,Label,4537,None,False'
2025-09-02 11:59:58.561057,room0 Nav Virtual Panel1,Command,'Button,Panel0_1,4541,,Released'
2025-09-02 11:59:58.575377,room0 Nav Virtual Panel1,Command,'Button,Panel0_1,4541,btn_page_show_room_sources,Pressed'
2025-09-02 11:59:58.575377,room0 Nav Virtual Panel1,Command,'ShowPopup,0 - Footer System Sources,0'
2025-09-02 11:59:58.576381,room0 Nav Virtual Panel1,Command,'SetStateButton,4541,btn_page_show_room_sources,1'
2025-09-02 11:59:58.701652,room0 Nav Virtual Panel1,Command,'SetStateButton,4542,btn_page_show_remote_sources,0'
2025-09-02 11:59:58.701652,room0 Nav Virtual Panel1,Command,'SetCurrent,int,[4541, 4542],4541'
2025-09-02 11:59:59.899726,room0 Nav Virtual Panel1,Command,'Button,Panel0_1,4542,btn_page_show_remote_sources,Pressed'
2025-09-02 11:59:59.900725,room0 Nav Virtual Panel1,Command,'ShowPopup,0 - Footer Computer Sources,0'
2025-09-02 11:59:59.901725,room0 Nav Virtual Panel1,Command,'SetStateButton,4541,btn_page_show_room_sources,0'
2025-09-02 11:59:59.901725,room0 Nav Virtual Panel1,Command,'SetStateButton,4542,btn_page_show_remote_sources,1'
