Timestamp,Device Name,MessageType,Data
2025-08-26 10:02:25.136354,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:02:25.137377,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:02:25.425994,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:02:25.504481,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:02:35.440547,Projector,Command,'UpdatePower,None'
2025-08-26 10:02:35.440547,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:02:35.761288,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:02:35.995701,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:02:45.788611,Projector,Command,'UpdatePower,None'
2025-08-26 10:02:45.788611,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:02:46.144493,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:02:46.272366,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:02:56.160298,Projector,Command,'UpdatePower,None'
2025-08-26 10:02:56.161298,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:02:56.530185,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:02:56.667361,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:03:06.544017,Projector,Command,'UpdatePower,None'
2025-08-26 10:03:06.544472,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:03:06.844257,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:03:07.241904,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:03:16.863164,Projector,Command,'UpdatePower,None'
2025-08-26 10:03:16.863164,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:03:16.958064,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:03:18.385635,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:03:26.975798,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:03:26.976819,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:03:27.159978,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:03:28.965129,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:03:37.187749,Projector,Command,'UpdatePower,None'
2025-08-26 10:03:37.187749,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:03:37.325737,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:03:39.169550,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:03:47.345325,Projector,Command,'UpdatePower,None'
2025-08-26 10:03:47.346333,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:03:47.722899,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:03:49.637105,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:03:57.748152,Projector,Command,'UpdatePower,None'
2025-08-26 10:03:57.748152,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:03:57.924889,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:04:00.093753,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:04:07.935692,Projector,Command,'UpdatePower,None'
2025-08-26 10:04:07.935692,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:04:08.260980,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:04:10.499316,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:04:18.280370,Projector,Command,'UpdatePower,None'
2025-08-26 10:04:18.281361,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:04:18.563775,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:04:21.788075,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 10:04:28.572688,Projector,Command,'UpdatePower,None'
2025-08-26 10:04:28.572688,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:04:28.884180,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:04:32.248283,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:04:38.908407,Projector,Command,'UpdatePower,None'
2025-08-26 10:04:38.908407,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:04:39.099145,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:04:42.427871,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:04:49.111337,Projector,Command,'UpdatePower,None'
2025-08-26 10:04:49.112340,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:04:49.320618,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:04:52.853883,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:04:59.330736,Projector,Command,'UpdatePower,None'
2025-08-26 10:04:59.330736,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:04:59.555955,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:05:03.297301,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:05:09.572540,Projector,Command,'UpdatePower,None'
2025-08-26 10:05:09.573555,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:05:09.904465,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:05:13.613559,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:05:19.927948,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:05:19.927948,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:05:20.231193,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:05:24.841176,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:05:30.249213,Projector,Command,'UpdatePower,None'
2025-08-26 10:05:30.249213,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:05:30.561225,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:05:35.219085,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:05:40.586947,Projector,Command,'UpdatePower,None'
2025-08-26 10:05:40.586947,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:05:40.914927,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:05:45.671997,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:05:50.932353,Projector,Command,'UpdatePower,None'
2025-08-26 10:05:50.933154,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:05:51.609963,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:05:56.007264,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:06:01.631074,Projector,Command,'UpdatePower,None'
2025-08-26 10:06:01.631074,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:06:01.900790,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:06:06.534673,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:06:11.909880,Projector,Command,'UpdatePower,None'
2025-08-26 10:06:11.909880,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:06:12.176976,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:06:16.898873,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:06:22.192789,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:06:22.192789,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:06:22.436645,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:06:28.216342,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:06:32.466238,Projector,Command,'UpdatePower,None'
2025-08-26 10:06:32.466238,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:06:32.835720,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:06:38.470917,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:06:42.841797,Projector,Command,'UpdatePower,None'
2025-08-26 10:06:42.841797,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:06:42.908138,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:06:48.886027,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:06:52.926133,Projector,Command,'UpdatePower,None'
2025-08-26 10:06:52.926133,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:06:53.001761,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:06:59.265061,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:07:03.020495,Projector,Command,'UpdatePower,None'
2025-08-26 10:07:03.020495,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:07:03.193709,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:07:09.796974,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:07:13.223231,Projector,Command,'UpdatePower,None'
2025-08-26 10:07:13.224227,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:07:13.431726,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:07:20.153482,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 10:07:23.461895,Projector,Command,'UpdatePower,None'
2025-08-26 10:07:23.461895,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:07:23.575683,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:07:31.572490,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:07:33.587800,Projector,Command,'UpdatePower,None'
2025-08-26 10:07:33.587800,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:07:33.893771,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:07:41.901102,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:07:43.909721,Projector,Command,'UpdatePower,None'
2025-08-26 10:07:43.909721,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:07:44.207531,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:07:52.302638,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:07:54.213668,Projector,Command,'UpdatePower,None'
2025-08-26 10:07:54.213668,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:07:54.551265,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:08:02.688513,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:08:04.571937,Projector,Command,'UpdatePower,None'
2025-08-26 10:08:04.572933,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:08:04.790437,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:08:12.899203,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:08:14.815946,Projector,Command,'UpdatePower,None'
2025-08-26 10:08:14.815946,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:08:15.004253,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:08:23.447502,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 10:08:25.025403,Projector,Command,'UpdatePower,None'
2025-08-26 10:08:25.025403,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:08:25.267229,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:08:34.411007,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:08:35.286711,Projector,Command,'UpdatePower,None'
2025-08-26 10:08:35.287708,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:08:35.439876,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:08:45.334049,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:08:45.456435,Projector,Command,'UpdatePower,None'
2025-08-26 10:08:45.456435,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:08:45.723217,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:08:55.718230,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:08:55.748920,Projector,Command,'UpdatePower,None'
2025-08-26 10:08:55.749870,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:08:55.904885,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:05.922820,Projector,Command,'UpdatePower,None'
2025-08-26 10:09:05.922820,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:09:06.114367,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:06.241645,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:09:16.126699,Projector,Command,'UpdatePower,None'
2025-08-26 10:09:16.126699,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:09:16.250306,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:16.564309,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:09:26.253640,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:09:26.253640,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:09:26.520718,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:26.868704,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:09:36.545919,Projector,Command,'UpdatePower,None'
2025-08-26 10:09:36.545919,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:09:36.806603,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:38.194439,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:09:46.834167,Projector,Command,'UpdatePower,None'
2025-08-26 10:09:46.834167,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:09:46.912694,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:48.726419,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:09:56.932485,Projector,Command,'UpdatePower,None'
2025-08-26 10:09:56.932485,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:09:56.992729,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:09:58.835529,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:10:07.021489,Projector,Command,'UpdatePower,None'
2025-08-26 10:10:07.021489,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:10:07.162920,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:10:09.249070,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:10:17.184961,Projector,Command,'UpdatePower,None'
2025-08-26 10:10:17.184961,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:10:17.406990,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:10:19.735176,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 10:10:27.418348,Projector,Command,'UpdatePower,None'
2025-08-26 10:10:27.418348,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:10:27.725617,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:10:30.287276,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:10:37.730765,Projector,Command,'UpdatePower,None'
2025-08-26 10:10:37.731760,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:10:37.933185,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:10:41.449166,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:10:47.942224,Projector,Command,'UpdatePower,None'
2025-08-26 10:10:47.942224,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:10:48.844146,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:10:52.726487,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:10:58.869447,Projector,Command,'UpdatePower,None'
2025-08-26 10:10:58.870454,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:10:58.985326,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:11:02.318684,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:11:09.011505,Projector,Command,'UpdatePower,None'
2025-08-26 10:11:09.011505,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:11:09.344058,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:11:12.687367,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:11:19.357195,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:11:19.358216,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:11:19.552793,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:11:22.834879,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:11:29.565805,Projector,Command,'UpdatePower,None'
2025-08-26 10:11:29.565805,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:11:29.881070,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:11:33.378635,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:11:39.902933,Projector,Command,'UpdatePower,None'
2025-08-26 10:11:39.903927,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:11:40.178705,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:11:44.673702,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:11:50.210016,Projector,Command,'UpdatePower,None'
2025-08-26 10:11:50.211011,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:11:50.424728,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:11:54.958445,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:12:00.436199,Projector,Command,'UpdatePower,None'
2025-08-26 10:12:00.436199,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:12:00.830217,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:12:05.424429,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:12:10.848317,Projector,Command,'UpdatePower,None'
2025-08-26 10:12:10.848317,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:12:11.075073,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:12:15.910705,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:12:21.095953,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:12:21.095953,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:12:21.380808,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:12:26.265666,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:12:31.403554,Projector,Command,'UpdatePower,None'
2025-08-26 10:12:31.404548,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:12:31.479147,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:12:36.710689,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:12:41.483022,Projector,Command,'UpdatePower,None'
2025-08-26 10:12:41.483022,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:12:41.700256,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:12:48.017579,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:12:51.716181,Projector,Command,'UpdatePower,None'
2025-08-26 10:12:51.716181,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:12:52.063204,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:12:58.433800,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:13:02.083662,Projector,Command,'UpdatePower,None'
2025-08-26 10:13:02.083662,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:13:02.296645,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:13:08.775587,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:13:12.312622,Projector,Command,'UpdatePower,None'
2025-08-26 10:13:12.312622,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:13:12.620344,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:13:19.065362,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:13:22.637007,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 10:13:22.637007,Projector,API,To Device,'~00150 1\r'
2025-08-26 10:13:22.875782,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 10:13:29.668520,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 10:13:32.895127,Projector,Command,'UpdatePower,None'
