Timestamp,Device Name,MessageType,Data
2025-09-02 10:59:35.466738,room0 Main Virtual Panel,Command,'SetStateButton,4901,None,0'
2025-09-02 10:59:35.574968,room0 Nav Virtual Panel1,Command,'SetStateButton,4618,btn_switch_sources,0'
2025-09-02 10:59:35.603459,room0 Main Virtual Panel,Command,'SetStateButton,4902,None,0'
2025-09-02 10:59:35.634920,room0 Main Virtual Panel,Command,'SetText,Label,1283,None,Mic 3'
2025-09-02 10:59:35.803760,room0 Nav Virtual Panel1,Command,'SetStateButton,4619,btn_switch_sources,0'
2025-09-02 10:59:35.849197,room0 Main Virtual Panel,Command,'SetStateButton,4903,None,0'
2025-09-02 10:59:35.864310,room0 Main Virtual Panel,Command,'SetText,Label,1284,None,Mic 4'
2025-09-02 10:59:35.973299,room0 Main Virtual Panel,Command,'HidePopup,1 - VTC Touch Tones'
2025-09-02 10:59:36.032721,room0 Nav Virtual Panel1,Command,'SetStateButton,4620,btn_switch_sources,0'
2025-09-02 10:59:36.601201,room0 MediaPort 2,Command,'Connect'
2025-09-02 10:59:41.286144,room0 Main Virtual Panel,Command,'SetStateButton,4904,None,0'
2025-09-02 10:59:59.184838,Annotator,Command,'UpdatePowerSaveMode,None'
2025-09-02 10:59:59.185929,Annotator,Command,'Connect'
2025-09-02 10:59:59.186998,room0 MediaPort 1,Command,'Connect'
2025-09-02 10:59:59.195159,room0 Main Virtual Panel,Command,'SetStateButton,4905,None,0'
2025-09-02 10:59:59.255300,room0 Main Virtual Panel,Command,'SetStateButton,4906,None,0'
2025-09-02 10:59:59.301727,room0 Main Virtual Panel,Command,'SetStateButton,4907,None,0'
2025-09-02 10:59:59.488145,room0 Main Virtual Panel,Command,'SetStateButton,4908,None,0'
2025-09-02 10:59:59.596972,room0 Main Virtual Panel,Command,'SetStateButton,4909,None,0'
2025-09-02 10:59:59.672568,room0 Main Virtual Panel,Command,'SetStateButton,4910,None,0'
2025-09-02 10:59:59.748601,room0 Main Virtual Panel,Command,'SetStateButton,4911,None,0'
2025-09-02 10:59:59.838559,room0 Main Virtual Panel,Command,'SetStateButton,4912,None,0'
2025-09-02 10:59:59.958395,room0 Main Virtual Panel,Command,'SetStateButton,4913,None,0'
2025-09-02 11:00:00.068936,room0 Main Virtual Panel,Command,'SetStateButton,4914,None,0'
2025-09-02 11:00:00.177397,room0 Main Virtual Panel,Command,'SetStateButton,4915,None,0'
2025-09-02 11:00:00.253859,room0 Main Virtual Panel,Command,'SetStateButton,4916,None,0'
2025-09-02 11:00:00.344897,room0 Main Virtual Panel,Command,'SetStateButton,4917,None,0'
2025-09-02 11:00:00.482712,room0 Main Virtual Panel,Command,'SetStateButton,4918,None,0'
2025-09-02 11:00:00.589389,room0 Main Virtual Panel,Command,'SetStateButton,4919,None,0'
2025-09-02 11:00:00.638878,room0 Main Virtual Panel,Command,'SetStateButton,4920,None,0'
2025-09-02 11:00:00.700790,room0 Main Virtual Panel,Command,'SetStateButton,4921,None,0'
2025-09-02 11:00:00.933648,room0 Main Virtual Panel,Command,'SetStateButton,4922,None,0'
2025-09-02 11:00:00.979056,room0 Main Virtual Panel,Command,'SetStateButton,4923,None,0'
2025-09-02 11:00:01.039043,room0 Main Virtual Panel,Command,'SetStateButton,4924,None,0'
2025-09-02 11:00:01.181368,room0 Main Virtual Panel,Command,'SetStateButton,4925,None,0'
2025-09-02 11:00:01.307921,room0 Main Virtual Panel,Command,'SetStateButton,4926,None,0'
2025-09-02 11:00:01.384388,room0 Main Virtual Panel,Command,'SetStateButton,4927,None,0'
