Timestamp,Device Name,MessageType,Data
2026-03-06 09:32:58.268515,DEBUG,Print,'save program logs to file? True'
2026-03-06 09:32:58.271026,DEBUG,Print,'enable debug server? True'
2026-03-06 09:32:58.277030,DEBUG,Print,"{'alias': 'IC142Panel', 'name': 'IC Room 142 Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 09:32:58.277030,DEBUG,Print,'process device data : tp_data_class0 : alias : IC142Panel'
2026-03-06 09:32:58.277030,DEBUG,Print,'process device data : tp_data_class0 : name : IC Room 142 Touch Panel'
2026-03-06 09:32:58.277030,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class0 : part_number : 60-1561-02'
2026-03-06 09:32:58.301269,Device TP:IC142Panel,Option,'PrintToTrace,True'
2026-03-06 09:32:58.303269,Device TP:IC142Panel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:58.303269,DEBUG,Print,"{'alias': 'IC143Panel', 'name': 'IC Room 143 Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 09:32:58.304292,DEBUG,Print,'process device data : tp_data_class1 : alias : IC143Panel'
2026-03-06 09:32:58.304292,DEBUG,Print,'process device data : tp_data_class1 : name : IC Room 143 Touch Panel'
2026-03-06 09:32:58.304292,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class1 : part_number : 60-1561-02'
2026-03-06 09:32:58.408003,Device TP:IC143Panel,Option,'PrintToTrace,True'
2026-03-06 09:32:58.411014,Device TP:IC143Panel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:58.411014,DEBUG,Print,"{'alias': 'IC144Panel', 'name': 'IC Room 144 Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 09:32:58.411014,DEBUG,Print,'process device data : tp_data_class2 : alias : IC144Panel'
2026-03-06 09:32:58.411014,DEBUG,Print,'process device data : tp_data_class2 : name : IC Room 144 Touch Panel'
2026-03-06 09:32:58.411014,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class2 : part_number : 60-1561-02'
2026-03-06 09:32:58.500190,Device TP:IC144Panel,Option,'PrintToTrace,True'
2026-03-06 09:32:58.502376,Device TP:IC144Panel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:58.503381,DEBUG,Print,"{'alias': 'BreakRmPanel', 'name': 'Break Room Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 09:32:58.503381,DEBUG,Print,'process device data : tp_data_class3 : alias : BreakRmPanel'
2026-03-06 09:32:58.503381,DEBUG,Print,'process device data : tp_data_class3 : name : Break Room Touch Panel'
2026-03-06 09:32:58.503381,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class3 : part_number : 60-1561-02'
2026-03-06 09:32:58.622594,Device TP:BreakRmPanel,Option,'PrintToTrace,True'
2026-03-06 09:32:58.625792,Device TP:BreakRmPanel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:58.625792,DEBUG,Print,"{'alias': 'LobbyPanel', 'name': 'Lobby Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 09:32:58.625792,DEBUG,Print,'process device data : tp_data_class4 : alias : LobbyPanel'
2026-03-06 09:32:58.625792,DEBUG,Print,'process device data : tp_data_class4 : name : Lobby Touch Panel'
2026-03-06 09:32:58.625792,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class4 : part_number : 60-1561-02'
2026-03-06 09:32:58.731769,Device TP:LobbyPanel,Option,'PrintToTrace,True'
2026-03-06 09:32:58.734774,Device TP:LobbyPanel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:58.734774,DEBUG,Print,"{'alias': 'HallPanel', 'name': 'Hall Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 09:32:58.734774,DEBUG,Print,'process device data : tp_data_class5 : alias : HallPanel'
2026-03-06 09:32:58.734774,DEBUG,Print,'process device data : tp_data_class5 : name : Hall Touch Panel'
2026-03-06 09:32:58.734774,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class5 : part_number : 60-1561-02'
2026-03-06 09:32:58.903577,Device TP:HallPanel,Option,'PrintToTrace,True'
2026-03-06 09:32:58.906568,Device TP:HallPanel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:58.906568,DEBUG,Print,"{'alias': 'BWDPanel', 'name': 'BWD Touch Panel', 'part_number': '60-1787-02'}"
2026-03-06 09:32:58.906568,DEBUG,Print,'process device data : tp_data_class6 : alias : BWDPanel'
2026-03-06 09:32:58.907528,DEBUG,Print,'process device data : tp_data_class6 : name : BWD Touch Panel'
2026-03-06 09:32:58.907528,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class6 : part_number : 60-1787-02'
2026-03-06 09:32:59.076205,Device TP:BWDPanel,Option,'PrintToTrace,True'
2026-03-06 09:32:59.079211,Device TP:BWDPanel,Command,'ShowPopup,Booting,0'
2026-03-06 09:32:59.079211,DEBUG,Print,'module class for plugin  failed to be defined'
2026-03-06 09:32:59.080225,DEBUG,Print,'module class for plugin  failed to be defined'
