Timestamp,Device Name,MessageType,Data
2026-03-06 10:59:32.431165,Module:Display2,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:32.431165,Module:Display1,Command,'UpdatePower,None'
2026-03-06 10:59:32.431165,Module:Display1,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:32.446164,Module:Display4,Command,'UpdatePower,None'
2026-03-06 10:59:32.446164,Module:Display4,API,To Device,'POWR????\r'
2026-03-06 10:59:32.446164,Module:Display0,Command,'UpdatePower,None'
2026-03-06 10:59:32.446164,Module:Display0,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:32.506604,Module:Display1,API,From Device,b''
2026-03-06 10:59:32.506604,Module:Display3,Command,'UpdatePower,None'
2026-03-06 10:59:32.506604,Module:Display3,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:32.522070,Module:Display2,API,From Device,b''
2026-03-06 10:59:32.553250,Module:Display5,Command,'UpdatePower,None'
2026-03-06 10:59:32.553250,Module:Display5,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:32.569014,Module:Display4,API,From Device,b''
2026-03-06 10:59:32.569014,Module:Display0,API,From Device,b''
2026-03-06 10:59:32.616009,Module:Display3,API,From Device,b''
2026-03-06 10:59:32.631510,Module:Display5,API,From Device,b''
2026-03-06 10:59:40.639697,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 10:59:41.652007,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 10:59:41.652007,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:59:42.197759,Room6 Virtual Panel,Command,'Button,BWDPanel,12,btn_mode_media,Pressed'
2026-03-06 10:59:42.198759,Room6 Virtual Panel,Command,'SetVisible,Button,8,btn_err_indicator,True'
2026-03-06 10:59:42.199759,Room6 Virtual Panel,Command,'SetEnable,Button,8,btn_err_indicator,True'
2026-03-06 10:59:42.201759,DEBUG,Print,'EXCEPTION:VirtualUI:fn_pressed:Room6 Virtual Panel:Button:12:Pressed:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\Chris system\\Server\\source\\tools.py", line 7546, in fn_pressed\n    func(button,state)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\Chris system\\Server\\source\\main_ui.py", line 166, in f\n    self.room.fn_sys_all_power_on()\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\Chris system\\Server\\source\\main_room.py", line 325, in fn_sys_all_power_on\n    self.dev_tp.SetLevel(lvl_startup_timer,0)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\Chris system\\Server\\source\\tools.py", line 8418, in SetLevel\n    item = self.__devTPs[alias][\'Levels\'][itemID][\'Object\']\nKeyError: 14\n'
2026-03-06 10:59:42.289999,Room6 Virtual Panel,Command,'Button,BWDPanel,12,btn_mode_media,Released'
2026-03-06 10:59:42.618399,Module:Display1,Command,'UpdatePower,None'
2026-03-06 10:59:42.618399,Module:Display1,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:42.634077,Module:Display2,Command,'UpdatePower,None'
2026-03-06 10:59:42.634077,Module:Display2,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:42.680251,Module:Display1,API,From Device,b''
2026-03-06 10:59:42.680756,Module:Display0,Command,'UpdatePower,None'
2026-03-06 10:59:42.680756,Module:Display0,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:42.680756,Module:Display4,Command,'UpdatePower,None'
2026-03-06 10:59:42.680756,Module:Display4,API,To Device,'POWR????\r'
2026-03-06 10:59:42.727744,Module:Display2,API,From Device,b''
2026-03-06 10:59:42.727744,Module:Display3,Command,'UpdatePower,None'
2026-03-06 10:59:42.727744,Module:Display3,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:42.743299,Module:Display5,Command,'UpdatePower,None'
2026-03-06 10:59:42.743299,Module:Display5,API,To Device,b'\x010A0A06\x0201D6\x03t\r'
2026-03-06 10:59:42.790215,Module:Display4,API,From Device,b''
2026-03-06 10:59:42.790215,Module:Display0,API,From Device,b''
2026-03-06 10:59:42.837882,Module:Display3,API,From Device,b''
2026-03-06 10:59:42.853252,Module:Display5,API,From Device,b''
2026-03-06 10:59:45.682379,Room6 Virtual Panel,Command,'Button,BWDPanel,12,btn_mode_media,Pressed'
