Timestamp,Device Name,MessageType,Data
2026-03-06 12:00:46.065570,DEBUG,Print,'save program logs to file? True'
2026-03-06 12:00:46.067566,DEBUG,Print,'enable debug server? True'
2026-03-06 12:00:46.078291,DEBUG,Print,"{'alias': 'IC142Panel', 'name': 'IC Room 142 Touch Panel'}"
2026-03-06 12:00:46.078291,DEBUG,Print,'process device data : tp_data_class0 : alias : IC142Panel'
2026-03-06 12:00:46.078291,DEBUG,Print,'process device data : tp_data_class0 : name : IC Room 142 Touch Panel'
2026-03-06 12:01:35.584208,Device TP:IC142Panel,Option,'PrintToTrace,True'
2026-03-06 12:01:35.586200,Device TP:IC142Panel,Command,'ShowPopup,Booting,0'
2026-03-06 12:01:35.587200,DEBUG,Print,"{'alias': 'IC143Panel', 'name': 'IC Room 143 Touch Panel'}"
2026-03-06 12:01:35.587200,DEBUG,Print,'process device data : tp_data_class1 : alias : IC143Panel'
2026-03-06 12:01:35.587200,DEBUG,Print,'process device data : tp_data_class1 : name : IC Room 143 Touch Panel'
2026-03-06 12:02:25.938481,Device TP:IC143Panel,Option,'PrintToTrace,True'Timestamp,Device Name,MessageType,Data
2026-03-06 12:02:25.941797,Device TP:IC143Panel,Command,'ShowPopup,Booting,0'
2026-03-06 12:02:25.941797,DEBUG,Print,"{'alias': 'IC144Panel', 'name': 'IC Room 144 Touch Panel'}"
2026-03-06 12:02:25.941797,DEBUG,Print,'process device data : tp_data_class2 : alias : IC144Panel'
2026-03-06 12:02:25.941797,DEBUG,Print,'process device data : tp_data_class2 : name : IC Room 144 Touch Panel'
2026-03-06 12:03:16.372549,Device TP:IC144Panel,Option,'PrintToTrace,True'Timestamp,Device Name,MessageType,Data
2026-03-06 12:03:16.376651,Device TP:IC144Panel,Command,'ShowPopup,Booting,0'
2026-03-06 12:03:16.376651,DEBUG,Print,"{'alias': 'BreakRmPanel', 'name': 'Break Room Touch Panel'}"
2026-03-06 12:03:16.376651,DEBUG,Print,'process device data : tp_data_class3 : alias : BreakRmPanel'
2026-03-06 12:03:16.376651,DEBUG,Print,'process device data : tp_data_class3 : name : Break Room Touch Panel'
2026-03-06 12:04:03.000635,Device TP:BreakRmPanel,Option,'PrintToTrace,True'Timestamp,Device Name,MessageType,Data
2026-03-06 12:04:03.012414,Device TP:BreakRmPanel,Command,'ShowPopup,Booting,0'
2026-03-06 12:04:03.012414,DEBUG,Print,"{'alias': 'LobbyPanel', 'name': 'Lobby Touch Panel'}"
2026-03-06 12:04:03.012414,DEBUG,Print,'process device data : tp_data_class4 : alias : LobbyPanel'
2026-03-06 12:04:03.012414,DEBUG,Print,'process device data : tp_data_class4 : name : Lobby Touch Panel'
2026-03-06 12:04:49.035292,Device TP:LobbyPanel,Option,'PrintToTrace,True'Timestamp,Device Name,MessageType,Data
2026-03-06 12:04:49.038285,Device TP:LobbyPanel,Command,'ShowPopup,Booting,0'
2026-03-06 12:04:49.038285,DEBUG,Print,"{'alias': 'HallPanel', 'name': 'Hall Touch Panel'}"
2026-03-06 12:04:49.039284,DEBUG,Print,'process device data : tp_data_class5 : alias : HallPanel'
2026-03-06 12:04:49.039284,DEBUG,Print,'process device data : tp_data_class5 : name : Hall Touch Panel'
2026-03-06 12:05:34.724031,Device TP:HallPanel,Option,'PrintToTrace,True'
2026-03-06 12:05:34.727026,Device TP:HallPanel,Command,'ShowPopup,Booting,0'
2026-03-06 12:05:34.727026,DEBUG,Print,"{'alias': 'BWDPanel', 'name': 'BWD Touch Panel'}"
2026-03-06 12:05:34.727026,DEBUG,Print,'process device data : tp_data_class6 : alias : BWDPanel'
2026-03-06 12:05:34.727026,DEBUG,Print,'process device data : tp_data_class6 : name : BWD Touch Panel'
2026-03-06 12:06:33.457254,Device TP:BWDPanel,Option,'PrintToTrace,True'Timestamp,Device Name,MessageType,Data
2026-03-06 12:06:33.461253,Device TP:BWDPanel,Command,'ShowPopup,Booting,0'
2026-03-06 12:06:33.462254,DEBUG,Print,'module class for plugin  failed to be defined'
2026-03-06 12:06:33.462254,DEBUG,Print,'module class for plugin  failed to be defined'
