Timestamp,Device Name,MessageType,Data
2026-03-06 09:59:34.836003,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 09:59:34.836003,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 09:59:43.833639,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 09:59:44.843249,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 09:59:44.843249,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 09:59:53.850065,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 09:59:54.860978,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 09:59:54.860978,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:00:03.863746,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 10:00:04.873737,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 10:00:04.873737,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:00:13.878627,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 10:00:14.882016,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 10:00:14.882016,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:00:23.888098,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 10:00:24.898244,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 10:00:24.898244,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:00:33.903030,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"Timestamp,Device Name,MessageType,Data
2026-03-06 10:00:34.910459,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 10:00:34.910459,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:00:40.803022,Room6 Virtual Panel,Command,'Button,BWDPanel,87,btn_page_user_displays,Pressed'
2026-03-06 10:00:40.804021,Room6 Virtual Panel,Command,'ShowPopup,110 - Display Controls,0'
2026-03-06 10:00:40.804021,Room6 Virtual Panel,Command,'SetStateButton,87,btn_page_user_displays,1'
2026-03-06 10:00:40.822571,Room6 Virtual Panel,Command,'Button,BWDPanel,87,btn_page_user_displays,Released'
2026-03-06 10:00:42.464895,Room6 Virtual Panel,Command,'Button,BWDPanel,88,btn_page_user_displays_exit,Pressed'
2026-03-06 10:00:42.464895,Room6 Virtual Panel,Command,'HidePopup,110 - Display Controls'
2026-03-06 10:00:42.464895,Room6 Virtual Panel,Command,'SetStateButton,87,btn_page_user_displays,0'
2026-03-06 10:00:42.552987,Room6 Virtual Panel,Command,'Button,BWDPanel,88,btn_page_user_displays_exit,Released'
2026-03-06 10:00:43.538068,Room6 Virtual Panel,Command,'Button,BWDPanel,97,btn_page_user_catvs,Pressed'
2026-03-06 10:00:43.538068,Room6 Virtual Panel,Command,'ShowPopup,140 - CATV Controls,0'
2026-03-06 10:00:43.562695,Room6 Virtual Panel,Command,'Button,BWDPanel,97,btn_page_user_catvs,Released'
2026-03-06 10:00:43.912106,Module:Switch0,Command,"UpdateVideoMuteDecoder,{'ID': '1'}"
2026-03-06 10:00:44.925614,Module:Switch0,API,To Device,'w3cv\r\n'
2026-03-06 10:00:44.925614,Module:Switch0,API,To Device,'{1o:B\r}\r'
2026-03-06 10:00:45.455649,Room6 Virtual Panel,Command,'Button,BWDPanel,5441,btn_catv_select,Pressed'
2026-03-06 10:00:45.455649,Room6 Virtual Panel,Command,'SetStateButton,5440,btn_catv_select,0'
2026-03-06 10:00:45.455649,Room6 Virtual Panel,Command,'SetStateButton,5441,btn_catv_select,1'
2026-03-06 10:00:45.455649,Room6 Virtual Panel,Command,'SetStateButton,5442,btn_catv_select_ID3,0'
2026-03-06 10:00:45.455649,Room6 Virtual Panel,Command,'SetStateButton,5443,btn_catv_select_ID5,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetStateButton,5444,btn_catv_select_ID6,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetStateButton,5445,btn_catv_select_ID10,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetStateButton,5446,,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetStateButton,5447,,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetStateButton,5448,,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetStateButton,5449,,0'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetCurrent,int,[5440, 5441, 5442, 5443, 5444, 5445, 5446, 5447, 5448, 5449],5441'
2026-03-06 10:00:45.456646,DEBUG,Print,'selecting catv:1:[<main_variables.data_class.catv_data_class object at 0x000001E017F2EE30>, <main_variables.data_class.catv_data_class object at 0x000001E017EFF4F0>, <main_variables.data_class.catv_data_class object at 0x000001E017F2FFD0>, <main_variables.data_class.catv_data_class object at 0x000001E017EFF3D0>, <main_variables.data_class.catv_data_class object at 0x000001E017F65750>, <main_variables.data_class.catv_data_class object at 0x000001E017F2E2C0>]'
2026-03-06 10:00:45.456646,Room6 Virtual Panel,Command,'SetText,Label,11000,lbl_catv_selected,CATV 2'
2026-03-06 10:00:45.566687,Room6 Virtual Panel,Command,'Button,BWDPanel,5441,btn_catv_select,Released'
2026-03-06 10:00:46.108029,Room6 Virtual Panel,Command,'Button,BWDPanel,5440,btn_catv_select,Pressed'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5440,btn_catv_select,1'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5441,btn_catv_select,0'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5442,btn_catv_select_ID3,0'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5443,btn_catv_select_ID5,0'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5444,btn_catv_select_ID6,0'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5445,btn_catv_select_ID10,0'
2026-03-06 10:00:46.109034,Room6 Virtual Panel,Command,'SetStateButton,5446,,0'
2026-03-06 10:00:46.110056,Room6 Virtual Panel,Command,'SetStateButton,5447,,0'
2026-03-06 10:00:46.110056,Room6 Virtual Panel,Command,'SetStateButton,5448,,0'
2026-03-06 10:00:46.110056,Room6 Virtual Panel,Command,'SetStateButton,5449,,0'
2026-03-06 10:00:46.110056,Room6 Virtual Panel,Command,'SetCurrent,int,[5440, 5441, 5442, 5443, 5444, 5445, 5446, 5447, 5448, 5449],5440'
2026-03-06 10:00:46.110056,DEBUG,Print,'selecting catv:0:[<main_variables.data_class.catv_data_class object at 0x000001E017F2EE30>, <main_variables.data_class.catv_data_class object at 0x000001E017EFF4F0>, <main_variables.data_class.catv_data_class object at 0x000001E017F2FFD0>, <main_variables.data_class.catv_data_class object at 0x000001E017EFF3D0>, <main_variables.data_class.catv_data_class object at 0x000001E017F65750>, <main_variables.data_class.catv_data_class object at 0x000001E017F2E2C0>]'
2026-03-06 10:00:46.110056,Room6 Virtual Panel,Command,'SetText,Label,11000,lbl_catv_selected,CATV 1'
2026-03-06 10:00:46.190630,Room6 Virtual Panel,Command,'Button,BWDPanel,5440,btn_catv_select,Released'
2026-03-06 10:00:46.618693,Room6 Virtual Panel,Command,'Button,BWDPanel,5441,btn_catv_select,Pressed'
2026-03-06 10:00:46.618693,Room6 Virtual Panel,Command,'SetStateButton,5440,btn_catv_select,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5441,btn_catv_select,1'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5442,btn_catv_select_ID3,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5443,btn_catv_select_ID5,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5444,btn_catv_select_ID6,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5445,btn_catv_select_ID10,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5446,,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5447,,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5448,,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetStateButton,5449,,0'
2026-03-06 10:00:46.619701,Room6 Virtual Panel,Command,'SetCurrent,int,[5440, 5441, 5442, 5443, 5444, 5445, 5446, 5447, 5448, 5449],5441'
2026-03-06 10:00:46.620700,DEBUG,Print,'selecting catv:1:[<main_variables.data_class.catv_data_class object at 0x000001E017F2EE30>, <main_variables.data_class.catv_data_class object at 0x000001E017EFF4F0>, <main_variables.data_class.catv_data_class object at 0x000001E017F2FFD0>, <main_variables.data_class.catv_data_class object at 0x000001E017EFF3D0>, <main_variables.data_class.catv_data_class object at 0x000001E017F65750>, <main_variables.data_class.catv_data_class object at 0x000001E017F2E2C0>]'
2026-03-06 10:00:46.620700,Room6 Virtual Panel,Command,'SetText,Label,11000,lbl_catv_selected,CATV 2'
2026-03-06 10:00:46.709123,Room6 Virtual Panel,Command,'Button,BWDPanel,5441,btn_catv_select,Released'
2026-03-06 10:00:48.000030,Room6 Virtual Panel,Command,'Button,BWDPanel,98,btn_page_user_catv_exit,Pressed'
2026-03-06 10:00:48.001030,Room6 Virtual Panel,Command,'HidePopup,140 - CATV Controls'
2026-03-06 10:00:48.111316,Room6 Virtual Panel,Command,'Button,BWDPanel,98,btn_page_user_catv_exit,Released'
2026-03-06 10:00:52.274892,DEBUG,Print,'Setting Display Volume to 7'
