Timestamp,Device Name,MessageType,Data
2025-08-26 11:01:58.357415,Projector,Command,'UpdatePower,None'
2025-08-26 11:01:58.357415,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:01:58.590502,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:01:59.299598,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:02:08.603430,Projector,Command,'UpdatePower,None'
2025-08-26 11:02:08.603430,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:02:08.926435,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:02:09.849523,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:02:18.949049,Projector,Command,'UpdatePower,None'
2025-08-26 11:02:18.950073,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:02:19.070012,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:02:20.964407,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 11:02:29.075710,Projector,Command,'UpdatePower,None'
2025-08-26 11:02:29.076698,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:02:29.359207,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:02:31.357688,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:02:39.372910,Projector,Command,'UpdatePower,None'
2025-08-26 11:02:39.372910,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:02:39.533161,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:02:41.940357,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:02:49.543894,Projector,Command,'UpdatePower,None'
2025-08-26 11:02:49.543894,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:02:49.697449,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:02:52.238649,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:02:59.714212,Projector,Command,'UpdatePower,None'
2025-08-26 11:02:59.714212,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:02:59.926570,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:03:02.714199,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:03:09.947817,Projector,Command,'UpdatePower,None'
2025-08-26 11:03:09.947817,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:03:10.160543,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:03:12.923424,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:03:20.179680,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:03:20.179680,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:03:20.447729,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:03:24.303132,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:03:30.455844,Projector,Command,'UpdatePower,None'
2025-08-26 11:03:30.455844,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:03:30.911797,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:03:34.780553,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:03:40.920210,Projector,Command,'UpdatePower,None'
2025-08-26 11:03:40.920210,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:03:40.974330,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:03:44.973322,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:03:50.979339,Projector,Command,'UpdatePower,None'
2025-08-26 11:03:50.980257,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:03:51.098195,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:03:55.411060,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:04:01.111959,Projector,Command,'UpdatePower,None'
2025-08-26 11:04:01.111959,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:04:01.302949,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:04:06.080282,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:04:11.325755,Projector,Command,'UpdatePower,None'
2025-08-26 11:04:11.326752,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:04:11.672029,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:04:16.273111,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:04:21.687232,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:04:21.687232,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:04:21.958311,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:04:27.618978,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:04:31.987600,Projector,Command,'UpdatePower,None'
2025-08-26 11:04:31.987600,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:04:32.288854,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:04:38.021264,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:04:42.296114,Projector,Command,'UpdatePower,None'
2025-08-26 11:04:42.296114,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:04:42.607905,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:04:48.364149,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:04:52.621224,Projector,Command,'UpdatePower,None'
2025-08-26 11:04:52.621224,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:04:52.923130,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:04:58.810289,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:05:02.944332,Projector,Command,'UpdatePower,None'
2025-08-26 11:05:02.944332,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:05:03.063215,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:05:08.894334,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:05:13.096387,Projector,Command,'UpdatePower,None'
2025-08-26 11:05:13.096387,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:05:13.237390,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:05:19.594018,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:05:23.266234,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:05:23.266234,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:05:23.474343,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:05:30.870150,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:05:33.487054,Projector,Command,'UpdatePower,None'
2025-08-26 11:05:33.488042,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:05:33.835209,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:05:41.398544,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:05:43.864668,Projector,Command,'UpdatePower,None'
2025-08-26 11:05:43.865822,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:05:44.186497,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:05:52.437758,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:05:54.213682,Projector,Command,'UpdatePower,None'
2025-08-26 11:05:54.213682,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:05:54.527112,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:06:02.165812,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:06:04.543634,Projector,Command,'UpdatePower,None'
2025-08-26 11:06:04.543634,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:06:04.612387,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:06:12.708521,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:06:14.632020,Projector,Command,'UpdatePower,None'
2025-08-26 11:06:14.632020,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:06:14.892581,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:06:22.896413,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 11:06:24.911690,Projector,Command,'UpdatePower,None'
2025-08-26 11:06:24.911690,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:06:25.013117,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:06:33.886935,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:06:35.032113,Projector,Command,'UpdatePower,None'
2025-08-26 11:06:35.034114,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:06:35.181448,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:06:44.892917,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:06:45.201091,Projector,Command,'UpdatePower,None'
2025-08-26 11:06:45.201091,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:06:45.473235,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:06:55.099551,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:06:55.485256,Projector,Command,'UpdatePower,None'
2025-08-26 11:06:55.485256,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:06:55.770230,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:05.480588,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:07:05.787925,Projector,Command,'UpdatePower,None'
2025-08-26 11:07:05.787925,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:07:06.071435,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:16.063971,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:07:16.096065,Projector,Command,'UpdatePower,None'
2025-08-26 11:07:16.096065,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:07:16.321368,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:26.341435,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:07:26.342432,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:07:26.406764,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:26.525381,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:07:36.428363,Projector,Command,'UpdatePower,None'
2025-08-26 11:07:36.429368,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:07:36.755372,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:37.218991,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:07:46.762842,Projector,Command,'UpdatePower,None'
2025-08-26 11:07:46.762842,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:07:46.891279,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:47.980663,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:07:56.896540,Projector,Command,'UpdatePower,None'
2025-08-26 11:07:56.896540,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:07:56.947993,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:07:58.453363,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:08:06.968815,Projector,Command,'UpdatePower,None'
2025-08-26 11:08:06.968815,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:08:07.042831,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:08:08.694388,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:08:17.049103,Projector,Command,'UpdatePower,None'
2025-08-26 11:08:17.049103,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:08:17.170935,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:08:18.967496,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:08:27.201062,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:08:27.201062,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:08:27.525931,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:08:29.620273,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:08:37.548674,Projector,Command,'UpdatePower,None'
2025-08-26 11:08:37.548674,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:08:37.785494,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:08:40.937226,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:08:47.795764,Projector,Command,'UpdatePower,None'
2025-08-26 11:08:47.795764,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:08:48.056738,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:08:51.567345,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:08:58.072453,Projector,Command,'UpdatePower,None'
2025-08-26 11:08:58.072453,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:08:58.417254,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:09:01.899100,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:09:08.433879,Projector,Command,'UpdatePower,None'
2025-08-26 11:09:08.433879,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:09:08.784323,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:09:12.287206,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:09:18.793063,Projector,Command,'UpdatePower,None'
2025-08-26 11:09:18.794057,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:09:18.904994,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:09:22.478234,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 11:09:28.925719,Projector,Command,'UpdatePower,None'
2025-08-26 11:09:28.925719,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:09:29.005343,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:09:32.930194,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:09:39.025643,Projector,Command,'UpdatePower,None'
2025-08-26 11:09:39.025643,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:09:39.205669,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:09:44.342339,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:09:49.227572,Projector,Command,'UpdatePower,None'
2025-08-26 11:09:49.227572,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:09:49.384830,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:09:54.734477,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:09:59.403842,Projector,Command,'UpdatePower,None'
2025-08-26 11:09:59.403842,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:09:59.698279,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:10:04.918066,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:10:09.711315,Projector,Command,'UpdatePower,None'
2025-08-26 11:10:09.711315,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:10:10.058585,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:10:15.588116,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:10:20.078816,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:10:20.078816,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:10:20.348445,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:10:25.714633,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:10:30.380339,Projector,Command,'UpdatePower,None'
2025-08-26 11:10:30.380339,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:10:30.780980,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:10:36.272926,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:10:40.794908,Projector,Command,'UpdatePower,None'
2025-08-26 11:10:40.795829,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:10:40.934251,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:10:47.579567,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:10:50.957507,Projector,Command,'UpdatePower,None'
2025-08-26 11:10:50.957507,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:10:51.057398,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:10:57.943842,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:11:01.067511,Projector,Command,'UpdatePower,None'
2025-08-26 11:11:01.067511,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:11:01.339298,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:11:08.363726,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:11:11.353969,Projector,Command,'UpdatePower,None'
2025-08-26 11:11:11.353969,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:11:11.570813,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:11:18.748350,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:11:21.590922,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 11:11:21.591925,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:11:21.982607,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:11:29.054537,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:11:32.001890,Projector,Command,'UpdatePower,None'
2025-08-26 11:11:32.002889,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:11:32.342545,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:11:39.494880,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:11:42.356941,Projector,Command,'UpdatePower,None'
2025-08-26 11:11:42.356941,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:11:42.700567,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:11:50.777087,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:11:52.727415,Projector,Command,'UpdatePower,None'
2025-08-26 11:11:52.727415,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:11:52.966292,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:12:01.086478,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:12:02.977439,Projector,Command,'UpdatePower,None'
2025-08-26 11:12:02.977439,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:12:03.313065,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:12:11.563897,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:12:13.328041,Projector,Command,'UpdatePower,None'
2025-08-26 11:12:13.328041,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:12:13.551367,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:12:22.052965,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 11:12:23.566854,Projector,Command,'UpdatePower,None'
2025-08-26 11:12:23.566854,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:12:23.832750,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:12:32.519362,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:12:33.856592,Projector,Command,'UpdatePower,None'
2025-08-26 11:12:33.856592,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:12:34.128063,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:12:42.912113,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:12:44.136593,Projector,Command,'UpdatePower,None'
2025-08-26 11:12:44.137593,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:12:44.422003,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:12:53.657745,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:12:54.438968,Projector,Command,'UpdatePower,None'
2025-08-26 11:12:54.439884,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:12:54.806517,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:13:04.716990,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:13:04.825162,Projector,Command,'UpdatePower,None'
2025-08-26 11:13:04.825162,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:13:04.965790,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:13:14.934795,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 11:13:14.982606,Projector,Command,'UpdatePower,None'
2025-08-26 11:13:14.982606,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:13:15.311822,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:13:25.234886,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 11:13:25.325206,Projector,Command,'UpdatePower,None'
2025-08-26 11:13:25.325206,Projector,API,To Device,'~00150 1\r'
2025-08-26 11:13:25.601258,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 11:13:35.578999,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
