Timestamp,Device Name,MessageType,Data
2026-03-06 07:43:32.365148,DEBUG,Print,'save program logs to file? True'
2026-03-06 07:43:32.367152,DEBUG,Print,'enable debug server? True'
2026-03-06 07:43:32.383149,DEBUG,Print,"{'alias': 'IC142Panel', 'name': 'IC Room 142 Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 07:43:32.383149,DEBUG,Print,'process device data : tp_data_class0 : alias : IC142Panel'
2026-03-06 07:43:32.383149,DEBUG,Print,'process device data : tp_data_class0 : name : IC Room 142 Touch Panel'
2026-03-06 07:43:32.384154,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class0 : part_number : 60-1561-02'
2026-03-06 07:43:32.412497,Device TP:IC142Panel,Option,'PrintToTrace,True'
2026-03-06 07:43:32.415342,Device TP:IC142Panel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:32.415342,DEBUG,Print,"{'alias': 'IC143Panel', 'name': 'IC Room 143 Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 07:43:32.415342,DEBUG,Print,'process device data : tp_data_class1 : alias : IC143Panel'
2026-03-06 07:43:32.415342,DEBUG,Print,'process device data : tp_data_class1 : name : IC Room 143 Touch Panel'
2026-03-06 07:43:32.415342,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class1 : part_number : 60-1561-02'
2026-03-06 07:43:32.520733,Device TP:IC143Panel,Option,'PrintToTrace,True'
2026-03-06 07:43:32.523107,Device TP:IC143Panel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:32.524113,DEBUG,Print,"{'alias': 'IC144Panel', 'name': 'IC Room 144 Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 07:43:32.524113,DEBUG,Print,'process device data : tp_data_class2 : alias : IC144Panel'
2026-03-06 07:43:32.524113,DEBUG,Print,'process device data : tp_data_class2 : name : IC Room 144 Touch Panel'
2026-03-06 07:43:32.524113,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class2 : part_number : 60-1561-02'
2026-03-06 07:43:32.611906,Device TP:IC144Panel,Option,'PrintToTrace,True'
2026-03-06 07:43:32.613415,Device TP:IC144Panel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:32.614414,DEBUG,Print,"{'alias': 'BreakRmPanel', 'name': 'Break Room Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 07:43:32.614414,DEBUG,Print,'process device data : tp_data_class3 : alias : BreakRmPanel'
2026-03-06 07:43:32.614414,DEBUG,Print,'process device data : tp_data_class3 : name : Break Room Touch Panel'
2026-03-06 07:43:32.614414,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class3 : part_number : 60-1561-02'
2026-03-06 07:43:32.750093,Device TP:BreakRmPanel,Option,'PrintToTrace,True'
2026-03-06 07:43:32.751597,Device TP:BreakRmPanel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:32.751597,DEBUG,Print,"{'alias': 'LobbyPanel', 'name': 'Lobby Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 07:43:32.752615,DEBUG,Print,'process device data : tp_data_class4 : alias : LobbyPanel'
2026-03-06 07:43:32.752615,DEBUG,Print,'process device data : tp_data_class4 : name : Lobby Touch Panel'
2026-03-06 07:43:32.752615,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class4 : part_number : 60-1561-02'
2026-03-06 07:43:32.918707,Device TP:LobbyPanel,Option,'PrintToTrace,True'
2026-03-06 07:43:32.921706,Device TP:LobbyPanel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:32.921706,DEBUG,Print,"{'alias': 'HallPanel', 'name': 'Hall Touch Panel', 'part_number': '60-1561-02'}"
2026-03-06 07:43:32.921706,DEBUG,Print,'process device data : tp_data_class5 : alias : HallPanel'
2026-03-06 07:43:32.921706,DEBUG,Print,'process device data : tp_data_class5 : name : Hall Touch Panel'
2026-03-06 07:43:32.921706,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class5 : part_number : 60-1561-02'
2026-03-06 07:43:33.010828,Device TP:HallPanel,Option,'PrintToTrace,True'
2026-03-06 07:43:33.013336,Device TP:HallPanel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:33.013336,DEBUG,Print,"{'alias': 'BWDPanel', 'name': 'BWD Touch Panel', 'part_number': '60-1787-02'}"
2026-03-06 07:43:33.013336,DEBUG,Print,'process device data : tp_data_class6 : alias : BWDPanel'
2026-03-06 07:43:33.014337,DEBUG,Print,'process device data : tp_data_class6 : name : BWD Touch Panel'
2026-03-06 07:43:33.014337,DEBUG,Print,'!!!! CONFIG FAILURE !!!!!:process device data : tp_data_class6 : part_number : 60-1787-02'
2026-03-06 07:43:33.180568,Device TP:BWDPanel,Option,'PrintToTrace,True'
2026-03-06 07:43:33.183468,Device TP:BWDPanel,Command,'ShowPopup,Booting,0'
2026-03-06 07:43:33.183468,DEBUG,Print,'module class for plugin  failed to be defined'
2026-03-06 07:43:33.184488,DEBUG,Print,'module class for plugin  failed to be defined'
