Timestamp,Device Name,MessageType,Data
2025-08-28 13:26:04.082852,Processor,Option,'PrintToTrace,True'
2025-08-28 13:26:04.222134,iPad,Option,'PrintToTrace,True'
2025-08-28 13:26:04.347708,Phone,Option,'PrintToTrace,True'
2025-08-28 13:26:04.349713,MainTP,Option,'PrintToTrace,True'
2025-08-28 13:26:04.350718,MainTP,Command,'AddPanel,panel0'
2025-08-28 13:26:04.350718,MainTP,Command,'AddPanel,panel1'
2025-08-28 13:26:04.391099,AVR,Option,'PrintToTrace,True'
2025-08-28 13:26:04.392105,Projector,Option,'PrintToTrace,True'
2025-08-28 13:26:04.393110,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-28 13:26:04.396224,AVR,Event,'OnlineStatus,Online'
2025-08-28 13:26:05.146131,MainTP,Command,'HideAllPopups'
2025-08-28 13:26:05.146131,MainTP,Command,'ShowPage,Start Page'
2025-08-28 13:26:15.165102,Projector,Command,'Connect'
2025-08-28 13:26:24.423082,Projector,Command,'Connect'
2025-08-28 13:26:24.434851,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-28 13:26:24.517701,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-28 13:26:29.530993,Projector,Command,'UpdatePower,None'
2025-08-28 13:26:29.531948,Projector,API,To Device,'~00150 1\r'
2025-08-28 13:26:29.750832,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-28 13:26:29.753262,Projector,Event,'Power,Off,None'
2025-08-28 13:26:29.856415,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-28 13:26:29.856415,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-28 13:26:29.857539,MainTP,Command,'ShowPage,Start Page'
2025-08-28 13:26:29.857539,MainTP,Command,'HideAllPopups'
2025-08-28 13:26:29.857539,Projector,Event,'Input,None,None'
2025-08-28 13:26:29.857539,Projector,Event,'DisplayMode,None,None'
2025-08-28 13:26:31.223875,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-28 13:26:39.879483,Projector,Command,'UpdatePower,None'
2025-08-28 13:26:39.879483,Projector,API,To Device,'~00150 1\r'
2025-08-28 13:26:40.207697,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-28 13:26:42.389277,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-28 13:26:50.233784,Projector,Command,'UpdatePower,None'
2025-08-28 13:26:50.233784,Projector,API,To Device,'~00150 1\r'
2025-08-28 13:26:50.374636,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-28 13:26:52.907025,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-28 13:27:00.383478,Projector,Command,'UpdatePower,None'
2025-08-28 13:27:00.383478,Projector,API,To Device,'~00150 1\r'
