Timestamp,Device Name,MessageType,Data
2025-08-22 15:37:34.543515,Processor,Option,'PrintToTrace,True'
2025-08-22 15:37:49.659364,iPad,Option,'PrintToTrace,True'
2025-08-22 15:38:04.781688,Phone,Option,'PrintToTrace,True'
2025-08-22 15:38:04.783689,MainTP,Option,'PrintToTrace,True'
2025-08-22 15:38:04.784688,MainTP,Command,'AddPanel,panel0'
2025-08-22 15:38:04.784688,MainTP,Command,'AddPanel,panel1'
2025-08-22 15:38:04.811219,AVR,Option,'PrintToTrace,True'
2025-08-22 15:38:04.814134,AVR,Event,'OnlineStatus,Online'
2025-08-22 15:38:04.875217,Projector,Option,'PrintToTrace,True'
2025-08-22 15:38:04.876206,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-22 15:38:05.448162,MainTP,Command,'HideAllPopups'
2025-08-22 15:38:05.449188,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:38:15.465901,Projector,Command,'Connect'
2025-08-22 15:38:16.065919,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-22 15:38:16.143664,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-22 15:38:19.242222,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:38:26.171062,Projector,Command,'UpdatePower,None'
2025-08-22 15:38:26.171062,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:38:26.485857,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:38:26.486887,Projector,Event,'Power,Off,None'
2025-08-22 15:38:26.576623,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-22 15:38:26.577397,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-22 15:38:26.578772,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:38:26.578772,MainTP,Command,'HideAllPopups'
2025-08-22 15:38:26.578772,Projector,Event,'Input,None,None'
2025-08-22 15:38:26.578772,Projector,Event,'DisplayMode,None,None'
2025-08-22 15:38:29.630730,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:38:36.603561,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-22 15:39:27.373258,Processor,Option,'PrintToTrace,True'
2025-08-22 15:39:42.499293,iPad,Option,'PrintToTrace,True'
2025-08-22 15:39:57.614088,Phone,Option,'PrintToTrace,True'
2025-08-22 15:39:57.616560,MainTP,Option,'PrintToTrace,True'
2025-08-22 15:39:57.616560,MainTP,Command,'AddPanel,panel0'
2025-08-22 15:39:57.617569,MainTP,Command,'AddPanel,panel1'
2025-08-22 15:39:57.653402,AVR,Option,'PrintToTrace,True'
2025-08-22 15:39:57.655430,AVR,Event,'OnlineStatus,Online'
2025-08-22 15:39:57.713491,Projector,Option,'PrintToTrace,True'
2025-08-22 15:39:57.714496,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-22 15:39:58.296384,MainTP,Command,'HideAllPopups'
2025-08-22 15:39:58.296384,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:40:08.325732,Projector,Command,'Connect'
2025-08-22 15:40:08.604492,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-22 15:40:08.692581,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-22 15:40:15.302800,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:40:18.703470,Projector,Command,'UpdatePower,None'
2025-08-22 15:40:18.703470,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:40:19.162182,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:40:19.163788,Projector,Event,'Power,Off,None'
2025-08-22 15:40:19.251346,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-22 15:40:19.252260,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-22 15:40:19.253458,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:40:19.253458,MainTP,Command,'HideAllPopups'
2025-08-22 15:40:19.253458,Projector,Event,'Input,None,None'
2025-08-22 15:40:19.253458,Projector,Event,'DisplayMode,None,None'
2025-08-22 15:40:25.503521,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:40:29.277930,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-22 15:40:51.229033,Processor,Option,'PrintToTrace,True'
2025-08-22 15:41:06.344533,iPad,Option,'PrintToTrace,True'
2025-08-22 15:41:21.480266,Phone,Option,'PrintToTrace,True'
2025-08-22 15:41:21.483371,MainTP,Option,'PrintToTrace,True'
2025-08-22 15:41:21.484364,MainTP,Command,'AddPanel,panel0'
2025-08-22 15:41:21.484364,MainTP,Command,'AddPanel,panel1'
2025-08-22 15:41:21.522981,AVR,Option,'PrintToTrace,True'
2025-08-22 15:41:21.526986,AVR,Event,'OnlineStatus,Online'
2025-08-22 15:41:21.556807,Projector,Option,'PrintToTrace,True'
2025-08-22 15:41:21.557812,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-22 15:41:22.344198,MainTP,Command,'HideAllPopups'
2025-08-22 15:41:22.345702,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:41:32.368449,Projector,Command,'Connect'
2025-08-22 15:41:32.753336,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-22 15:41:32.858074,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-22 15:41:39.393471,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:41:42.881895,Projector,Command,'UpdatePower,None'
2025-08-22 15:41:42.881895,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:41:43.398255,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:41:43.399260,Projector,Event,'Power,Off,None'
2025-08-22 15:41:43.515193,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-22 15:41:43.515193,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-22 15:41:43.516196,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:41:43.516196,MainTP,Command,'HideAllPopups'
2025-08-22 15:41:43.517200,Projector,Event,'Input,None,None'
2025-08-22 15:41:43.517200,Projector,Event,'DisplayMode,None,None'
2025-08-22 15:41:49.554877,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:41:53.534114,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-22 15:41:53.535174,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:41:53.873739,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:41:59.970511,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:42:03.882642,Projector,Command,'UpdatePower,None'
2025-08-22 15:42:03.883634,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:42:04.261280,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:42:11.461534,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:42:14.271653,Projector,Command,'UpdatePower,None'
2025-08-22 15:42:14.272659,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:42:14.756534,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:42:21.683753,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:42:24.769423,Projector,Command,'UpdatePower,None'
2025-08-22 15:42:24.769423,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:42:25.150969,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:42:32.202260,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:42:35.162342,Projector,Command,'UpdatePower,None'
2025-08-22 15:42:35.163343,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:42:35.495391,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:42:42.659813,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:42:45.512198,Projector,Command,'UpdatePower,None'
2025-08-22 15:42:45.512880,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:42:45.760568,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:42:53.134582,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-22 15:43:23.262264,Processor,Option,'PrintToTrace,True'
2025-08-22 15:43:23.278762,iPad,Option,'PrintToTrace,True'
2025-08-22 15:43:23.305343,Phone,Option,'PrintToTrace,True'
2025-08-22 15:43:23.308347,MainTP,Option,'PrintToTrace,True'
2025-08-22 15:43:23.308347,MainTP,Command,'AddPanel,panel0'
2025-08-22 15:43:23.309648,MainTP,Command,'AddPanel,panel1'
2025-08-22 15:43:23.319126,AVR,Option,'PrintToTrace,True'
2025-08-22 15:43:23.333125,Projector,Option,'PrintToTrace,True'
2025-08-22 15:43:23.333893,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-22 15:43:23.814827,MainTP,Command,'HideAllPopups'
2025-08-22 15:43:23.815820,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:43:25.165653,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:43:33.842776,Projector,Command,'Connect'
2025-08-22 15:43:33.888084,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-22 15:43:34.008626,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-22 15:43:35.440522,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:43:43.351313,Projector,Command,'Connect'
2025-08-22 15:43:44.028361,Projector,Command,'UpdatePower,None'
2025-08-22 15:43:44.028361,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:43:44.457844,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:43:44.458841,Projector,Event,'Power,Off,None'
2025-08-22 15:43:44.551001,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-22 15:43:44.551918,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-22 15:43:44.552807,MainTP,Command,'ShowPage,Start Page'
2025-08-22 15:43:44.552807,MainTP,Command,'HideAllPopups'
2025-08-22 15:43:44.552807,Projector,Event,'Input,None,None'
2025-08-22 15:43:44.552807,Projector,Event,'DisplayMode,None,None'
2025-08-22 15:43:45.720893,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:43:53.404222,Projector,Command,'Connect'
2025-08-22 15:43:54.576554,Projector,Command,'UpdatePower,None'
2025-08-22 15:43:54.576554,Projector,API,To Device,'~00150 1\r'
2025-08-22 15:43:55.038092,Projector,API,From Device,b'Ok003V\xae2000C1500\r'
2025-08-22 15:43:56.297544,Projector,API,From Device,"b'Ok003V\\xae2000C1500\\r'"
2025-08-22 15:44:03.461021,Projector,Command,'Connect'
