Timestamp,Device Name,MessageType,Data
2025-09-02 15:59:08.497974,room0 Main Virtual Panel,Command,'SetText,Label,385,None,'
2025-09-02 15:59:08.575029,room0 Main Virtual Panel,Command,'SetVisible,Button,201,None,False'
2025-09-02 15:59:08.651415,room0 Main Virtual Panel,Command,'SetVisible,Button,199,None,True'
2025-09-02 15:59:08.759502,room0 Main Virtual Panel,Command,'SetStateButton,205,None,1'
2025-09-02 15:59:08.760115,room0 Main Virtual Panel,Command,'SetStateButton,203,None,2'
2025-09-02 15:59:08.760115,room0 Main Virtual Panel,Command,'SetStateButton,302,None,0'
2025-09-02 15:59:08.760115,room0 Main Virtual Panel,Command,'SetStateButton,301,None,0'
2025-09-02 15:59:08.760619,room0 Main Virtual Panel,Command,'SetStateButton,303,None,0'
2025-09-02 15:59:08.760619,room0 Main Virtual Panel,Command,'SetStateButton,340,None,0'
2025-09-02 15:59:08.884591,room0 Main Virtual Panel,Command,'SetText,Label,902,None,'
2025-09-02 15:59:09.320192,room0 Main Virtual Panel,Command,'SetText,Label,903,None,'
2025-09-02 15:59:09.366857,room0 Main Virtual Panel,Command,'SetText,Label,382,None,'
2025-09-02 15:59:09.429518,room0 Main Virtual Panel,Command,'SetText,Label,907,None,'
2025-09-02 15:59:09.586780,room0 Main Virtual Panel,Command,'SetText,Label,506,None,'
2025-09-02 15:59:09.676715,room0 Main Virtual Panel,Command,'SetTextButton,341,None, '
2025-09-02 15:59:09.754996,room0 Main Virtual Panel,Command,'SetText,Label,905,None,'
2025-09-02 15:59:09.862972,room0 Main Virtual Panel,Command,'SetText,Label,906,None,'
2025-09-02 15:59:09.970603,room0 Main Virtual Panel,Command,'SetText,Label,511,None,'
2025-09-02 15:59:10.048179,room0 Main Virtual Panel,Command,'SetText,Label,904,None,'
2025-09-02 15:59:10.110125,room0 Main Virtual Panel,Command,'SetText,Label,381,None,'
2025-09-02 15:59:10.219757,room0 Main Virtual Panel,Command,'SetText,Label,908,None,'
2025-09-02 15:59:10.328104,room0 Main Virtual Panel,Command,'SetText,Label,501,None,'
2025-09-02 15:59:10.390411,room0 Main Virtual Panel,Command,'SetText,Label,507,None,'
2025-09-02 15:59:10.499005,room0 Main Virtual Panel,Command,'SetTextButton,342,None, '
2025-09-02 15:59:10.576872,room0 Main Virtual Panel,Command,'SetText,Label,512,None,'
2025-09-02 15:59:10.638597,room0 Main Virtual Panel,Command,'SetText,Label,502,None,'
2025-09-02 15:59:10.778818,room0 Main Virtual Panel,Command,'SetText,Label,508,None,'
2025-09-02 15:59:10.840213,room0 Main Virtual Panel,Command,'SetTextButton,343,None, '
2025-09-02 15:59:10.933162,room0 Main Virtual Panel,Command,'SetText,Label,513,None,'
2025-09-02 15:59:11.011957,room0 Main Virtual Panel,Command,'SetText,Label,503,None,'
2025-09-02 15:59:11.072871,room0 Main Virtual Panel,Command,'SetText,Label,509,None,'
2025-09-02 15:59:11.213772,room0 Main Virtual Panel,Command,'SetTextButton,344,None, '
2025-09-02 15:59:11.291760,room0 Main Virtual Panel,Command,'SetText,Label,514,None,'
2025-09-02 15:59:11.370010,room0 Main Virtual Panel,Command,'SetText,Label,504,None,'
2025-09-02 15:59:11.479966,room0 Main Virtual Panel,Command,'SetText,Label,510,None,'
2025-09-02 15:59:11.587371,room0 Main Virtual Panel,Command,'SetTextButton,345,None, '
2025-09-02 15:59:11.678488,room0 Main Virtual Panel,Command,'SetText,Label,515,None,'
2025-09-02 15:59:11.739687,room0 Main Virtual Panel,Command,'SetText,Label,505,None,'
2025-09-02 15:59:11.740687,room0 Main Virtual Panel,Command,'SetText,Label,506,None,No Meetings Today'
2025-09-02 15:59:11.740687,room0 Main Virtual Panel,Command,'SetText,Label,902,None,No Meetings Today'
2025-09-02 15:59:11.741686,room0 Main Virtual Panel,Command,'SetText,Label,382,None,No Meetings Today'
2025-09-02 15:59:11.907480,room0 Main Virtual Panel,Command,'SetText,Label,2005,None,Unregistered'
2025-09-02 15:59:12.154206,room0 Main Virtual Panel,Command,'SetVisible,Label,4,None,False'
2025-09-02 15:59:12.217288,room0 Main Virtual Panel,Command,'SetVisible,Label,5,None,False'
2025-09-02 15:59:12.294992,room0 Main Virtual Panel,Command,'SetVisible,Button,6,None,False'
2025-09-02 15:59:12.294992,room0 Main Virtual Panel,Command,'SetStateButton,6,None,0'
